vehicle_id,submission_time,arrival_time,departure_time,required_energy
59,0.01,0.02,5.79,52.92
95,0.03,0.3,5.06,43.6
176,0.04,0.06,4.91,48.55
112,0.26,0.4,4.42,36.86
155,0.85,1.61,6.99,49.31
78,0.86,1.28,6.59,48.66
64,1.04,1.61,2.66,10.46
109,1.16,1.88,4.49,23.9
22,1.47,1.82,2.72,8.29
31,1.51,2.28,5.21,29.36
93,1.57,1.81,3.28,13.5
148,1.68,2.66,4.75,20.89
156,1.84,2.57,6.27,36.92
108,1.97,2.02,7.15,51.36
188,2.44,3.26,5.38,21.28
167,2.45,3.18,5.58,23.99
183,2.51,2.85,5.69,26.04
103,2.55,2.86,3.47,6.14
45,2.69,3.29,4.67,12.7
154,3.35,3.81,8.77,45.44
98,3.48,4.23,10.44,62.08
180,3.63,4.4,5.54,10.41
142,3.94,4.14,9.31,47.43
58,4.65,5.42,8.07,26.52
11,5.08,5.24,7.85,23.93
140,5.4,5.92,9.15,32.27
190,5.48,6.44,11.45,50.04
144,5.64,6.51,9.93,31.33
116,6.09,6.39,12.31,54.26
67,7.16,7.29,8.25,9.62
26,7.73,8.02,10.62,25.92
101,7.91,8.4,12.32,39.27
80,8.04,8.15,14.27,61.14
123,8.2,8.83,9.66,7.62
193,8.33,8.51,13.21,43.14
63,8.78,8.82,10.47,16.41
97,8.85,8.94,10.04,10.03
129,9.07,9.79,15.05,52.58
117,9.21,9.55,12.2,26.58
53,9.68,10.24,13.43,31.89
158,10.18,10.41,14.58,38.15
126,10.23,11.05,15.86,44.08
18,10.36,10.8,15.81,45.91
81,10.42,11.12,13.66,23.29
177,10.42,10.9,16.39,50.24
54,10.69,11.44,17.05,51.47
1,10.73,10.95,15.5,41.71
74,10.76,11.33,16.86,50.67
91,11.14,11.28,15.12,38.47
157,11.23,11.38,14.38,30.06
174,11.32,11.51,16.97,50.09
111,11.44,11.74,17.61,53.77
181,11.89,12.48,17.16,46.84
52,12.08,12.52,14.03,15.16
179,12.27,13.18,13.85,6.17
135,12.37,13.21,15.62,22.15
43,12.54,12.63,15.48,28.45
170,12.56,12.92,13.69,7.76
107,12.56,13.35,15.08,15.84
99,12.75,13.17,16.99,35.01
17,12.79,13.12,18.01,44.84
102,12.88,12.94,14.77,16.78
114,12.96,13.08,14.92,16.85
178,13.51,14.36,15.97,16.16
89,13.69,13.84,18.14,39.49
42,13.99,14.88,16.16,11.69
66,14.27,14.69,18.29,33.01
14,14.36,15.12,16.49,13.64
61,14.4,14.51,15.6,10.85
90,14.77,14.97,16.94,19.76
164,14.77,15.07,18.41,33.44
8,14.92,15.66,18.9,29.64
65,15.01,15.59,16.72,11.29
48,15.05,15.53,22.1,60.27
32,15.27,16.24,19.88,33.36
68,15.36,15.67,19.07,34.01
122,15.48,16.32,18.81,24.9
20,15.76,16.29,17.09,7.97
146,16.22,16.58,20.64,37.22
24,16.22,16.76,20.77,36.73
92,16.32,16.63,20.38,37.5
128,16.52,16.57,21.11,41.64
83,16.72,16.98,23.11,56.23
46,16.85,17.34,22.52,51.73
133,17.14,17.64,21.57,35.99
16,17.3,18.0,20.16,19.83
121,17.44,17.73,20.23,24.94
147,17.5,18.15,24.62,59.27
15,17.59,18.38,24.37,59.9
9,17.92,18.51,22.32,38.06
34,18.13,18.33,20.86,25.28
