vehicle_id,submission_time,arrival_time,departure_time,required_energy
11,0.02,0.38,3.71,26.2
20,0.05,0.06,1.17,8.14
1,0.07,0.38,6.25,39.71
4,0.16,0.61,1.93,8.01
19,0.19,1.08,3.92,21.98
18,0.27,1.26,8.65,60.78
3,0.83,1.08,3.75,24.52
6,0.9,1.04,5.8,35.26
17,0.99,1.81,3.54,10.04
14,1.61,2.22,5.49,30.5
2,1.92,2.6,6.42,36.87
16,2.26,3.14,4.66,9.67
9,2.45,2.55,4.72,20.38
5,2.66,3.35,8.03,40.02
7,2.9,3.36,10.03,61.9
8,3.0,3.28,10.49,63.22
13,3.08,3.62,8.59,35.07
12,3.2,3.26,5.01,12.44
15,3.35,3.51,5.22,13.29
10,3.42,3.56,7.68,26.86
