vehicle_id,submission_time,arrival_time,departure_time,required_energy
11,0.01,0.95,1.88,6.11
10,0.07,0.18,4.01,33.63
8,0.1,0.15,1.06,5.67
1,0.19,0.8,4.99,41.44
2,0.42,0.49,5.71,51.19
12,0.47,1.37,7.24,47.84
14,0.49,1.25,9.25,61.28
15,0.55,1.52,7.68,51.69
13,0.8,0.95,5.08,37.32
7,0.93,1.31,3.45,13.63
3,1.34,2.32,3.83,12.75
16,1.51,2.25,8.36,44.51
19,1.62,2.43,5.02,25.2
6,1.76,1.76,6.46,32.73
9,1.83,2.44,8.57,55.46
5,2.24,2.77,10.36,64.15
17,2.51,3.13,8.68,40.66
4,3.2,3.34,11.33,64.4
20,3.4,3.79,9.34,36.97
18,3.72,3.93,10.36,59.68
