vehicle_id,submission_time,arrival_time,departure_time,required_energy
23,0.02,0.89,1.93,6.99
5,0.18,0.29,2.26,14.64
13,0.18,0.3,2.66,22.7
14,0.58,1.04,4.18,21.77
27,0.84,1.63,3.78,13.41
32,0.84,1.43,5.2,24.71
20,1.11,2.01,7.98,49.33
3,1.49,1.67,4.42,25.65
21,1.61,2.52,6.55,39.78
10,1.97,2.46,10.17,65.69
17,2.13,2.27,6.59,40.08
28,2.2,2.38,3.92,15.08
1,2.55,2.93,8.7,56.8
16,2.55,3.53,9.36,44.15
19,2.83,2.99,9.42,63.72
22,2.9,3.52,8.74,49.67
8,3.09,3.68,9.0,42.42
6,3.11,3.36,10.08,52.21
9,3.14,3.31,8.76,37.22
31,3.18,4.14,5.28,9.23
11,3.33,4.16,5.42,9.57
38,3.52,4.29,11.27,56.37
18,3.59,4.49,9.29,45.94
30,3.65,4.51,11.97,60.94
2,3.89,4.31,9.34,38.43
35,4.22,4.36,8.6,37.59
29,4.23,4.92,12.55,56.26
25,4.25,4.68,9.79,48.81
33,4.56,4.78,10.52,44.44
15,4.94,5.53,6.77,9.13
12,5.03,5.72,10.71,40.92
34,5.13,6.09,8.02,15.68
4,5.41,5.91,13.44,55.79
40,5.46,5.49,8.74,21.92
39,6.09,6.54,12.95,43.12
7,6.3,6.35,7.89,11.24
37,6.4,6.41,8.2,10.02
26,6.58,6.73,12.1,47.0
36,7.02,7.81,11.31,30.64
24,7.59,7.91,12.91,38.3
