vehicle_id,submission_time,arrival_time,departure_time,required_energy
4,0.05,0.13,4.96,34.42
7,0.07,0.07,6.62,54.21
8,0.08,0.38,4.84,33.89
17,0.08,0.54,7.39,60.63
2,0.13,0.13,6.05,51.09
18,0.35,0.63,2.37,10.37
1,0.36,0.67,7.03,42.27
11,0.36,0.45,5.78,37.87
10,0.5,1.22,4.13,23.29
9,0.75,0.94,2.33,10.57
12,0.83,1.83,9.36,63.15
16,1.14,1.29,6.57,32.44
15,1.4,1.51,7.04,44.66
14,1.53,2.21,4.58,14.18
3,2.13,2.53,4.67,16.6
20,2.5,2.71,4.1,13.09
6,2.55,3.22,8.24,46.65
19,2.91,3.37,8.21,48.18
5,2.92,3.74,8.25,28.28
13,3.39,3.58,10.26,56.17
