vehicle_id,submission_time,arrival_time,departure_time,required_energy
4,0.0,0.01,3.1,21.69
35,0.07,0.08,6.77,60.79
1,0.26,1.01,4.87,37.38
26,0.56,1.15,2.25,7.39
33,0.56,0.8,1.96,6.58
5,0.64,0.88,3.68,22.79
18,1.19,1.26,8.37,57.43
12,1.2,1.72,5.77,31.16
3,1.42,2.37,7.91,38.7
2,1.77,1.8,10.18,64.06
22,1.8,2.72,11.13,65.22
20,1.9,1.99,7.29,35.51
23,2.06,2.92,10.88,61.05
15,2.09,2.4,9.05,61.28
17,2.51,2.79,3.75,8.94
16,2.66,2.85,7.6,31.5
34,2.74,3.22,6.51,32.54
10,2.94,3.27,10.04,51.96
9,3.18,3.54,7.74,27.66
25,3.24,3.96,9.91,54.48
31,3.54,3.96,10.89,55.6
8,3.56,3.87,7.81,27.28
27,3.7,4.53,8.38,33.66
11,4.22,5.08,13.33,61.97
39,4.74,4.74,8.86,28.75
13,4.95,5.56,7.08,13.62
28,5.44,6.21,10.19,35.53
21,5.55,5.63,10.15,30.04
6,6.07,6.08,10.84,45.12
30,6.34,6.98,12.49,49.41
19,6.55,7.14,8.18,6.48
37,6.77,7.49,10.45,23.44
7,6.78,7.14,11.42,35.87
29,6.78,7.51,9.09,13.79
32,6.88,7.21,12.65,52.93
14,7.08,7.63,15.18,59.56
36,7.16,7.77,15.59,63.78
24,7.28,7.83,15.9,64.63
40,7.37,7.64,12.78,46.64
38,7.48,7.7,12.27,45.2
