vehicle_id,submission_time,arrival_time,departure_time,required_energy
11,0.03,0.64,3.73,23.5
13,0.04,0.1,4.38,27.62
20,0.35,1.12,8.32,53.06
1,0.4,0.83,4.91,37.05
8,0.52,1.2,5.57,34.53
5,0.56,0.92,6.56,52.2
4,0.76,1.29,3.64,15.35
6,0.83,1.73,7.77,53.46
14,1.43,1.8,4.94,29.71
3,1.43,2.15,6.74,29.7
16,1.44,1.8,8.88,55.26
10,1.8,2.33,10.5,63.32
9,1.92,1.98,4.41,22.36
18,2.01,2.54,3.39,6.75
2,2.3,2.94,6.19,21.21
17,2.39,3.39,6.23,20.06
19,2.93,3.09,5.05,14.16
7,3.1,3.33,9.59,41.29
15,3.3,3.8,4.96,8.66
12,3.67,3.78,11.16,53.91
