vehicle_id,submission_time,arrival_time,departure_time,required_energy
167,0.09,0.83,3.2,23.79
35,0.16,0.54,4.31,34.58
9,1.0,1.53,3.91,21.78
198,1.35,1.97,3.82,16.96
97,1.39,1.56,3.16,14.68
6,1.82,2.38,4.04,16.59
45,2.09,2.33,4.78,22.38
39,2.34,2.43,6.5,37.29
61,2.58,3.5,5.46,17.92
3,2.74,3.52,6.64,31.22
22,3.04,4.0,9.4,54.09
80,3.37,4.36,10.3,59.43
135,3.62,4.58,7.14,25.61
127,3.96,4.33,10.43,60.99
131,4.5,4.5,6.34,18.39
34,4.54,5.16,11.34,56.73
16,4.7,5.2,8.0,25.69
52,4.89,5.43,9.83,44.0
66,5.24,5.61,10.69,46.58
15,5.5,5.93,7.94,20.14
44,5.83,6.27,8.72,22.51
180,5.83,6.16,12.43,62.73
28,5.91,6.26,11.24,49.84
136,6.38,6.61,8.4,17.86
137,6.38,6.39,10.71,39.57
160,6.44,7.29,9.61,23.24
101,6.75,7.59,9.74,19.71
168,6.85,7.75,8.35,6.03
199,6.9,7.46,13.42,59.66
11,7.01,7.46,11.08,33.11
184,7.31,8.25,11.53,30.06
112,7.33,7.59,13.85,62.64
111,7.4,8.27,15.12,62.8
143,7.45,7.63,13.64,60.1
62,7.56,8.42,9.58,11.58
100,7.7,8.08,14.89,62.4
88,7.88,8.68,9.98,12.97
122,8.3,9.23,11.35,19.39
24,8.48,8.88,14.06,51.83
107,8.57,8.78,14.02,48.09
186,8.66,9.35,12.56,29.38
172,8.68,9.38,15.81,64.33
147,8.89,9.4,16.17,62.07
53,8.96,9.14,10.27,11.28
154,9.02,9.09,10.81,15.74
150,9.55,10.38,14.22,35.21
159,9.68,10.02,12.87,26.1
81,10.02,10.43,15.93,50.43
90,10.05,10.7,14.04,33.45
98,10.26,11.05,15.83,43.82
76,10.32,10.59,11.67,10.78
119,10.41,11.29,16.03,43.43
23,10.51,10.63,11.8,11.64
36,10.53,11.07,12.48,13.0
79,10.78,11.57,15.95,43.79
56,10.9,11.76,15.17,34.08
84,12.19,12.36,17.91,55.49
157,12.34,13.17,17.02,35.22
121,12.64,13.37,14.92,14.24
48,12.76,13.35,17.18,38.28
155,13.5,13.98,19.13,47.22
140,13.7,13.87,16.87,30.01
70,13.86,14.29,19.03,47.42
87,13.95,14.16,18.95,47.8
60,14.1,14.93,20.73,57.98
89,14.33,14.58,19.98,49.52
67,14.52,14.8,16.21,12.97
46,14.6,15.04,16.98,17.77
57,15.11,15.39,17.65,22.6
176,15.55,15.65,16.28,5.73
123,15.75,16.22,18.45,22.37
118,16.14,17.1,23.94,62.68
65,16.26,17.14,17.81,6.71
166,16.27,17.03,19.75,27.14
103,16.52,16.89,21.86,45.52
115,17.39,18.02,19.7,15.34
178,17.62,18.04,19.43,12.7
169,17.65,18.5,24.07,55.65
125,17.98,18.56,21.75,31.86
151,18.02,18.47,19.36,8.15
96,18.04,18.41,22.07,33.55
116,18.06,18.99,21.54,25.56
51,18.08,18.97,24.02,50.48
149,18.25,18.68,24.7,60.29
86,18.26,19.23,20.06,7.6
189,18.29,19.16,23.45,39.31
59,18.37,18.75,20.99,20.46
54,18.43,19.15,24.94,57.84
193,18.78,19.25,24.6,53.49
126,18.86,19.59,20.95,13.6
117,19.02,19.34,25.41,60.7
72,19.17,19.52,25.04,55.22
175,19.24,19.51,21.61,21.04
110,19.26,19.68,22.95,32.7
152,19.64,20.6,24.83,38.76
74,19.66,20.64,21.56,8.4
58,20.28,21.14,22.42,11.69
179,20.45,21.08,24.18,28.41
30,20.67,21.5,27.0,54.97
142,21.02,21.91,25.46,32.53
161,21.1,21.59,23.65,18.87
105,21.75,22.0,23.25,11.48
63,21.78,22.13,26.69,41.8
141,21.79,22.05,24.71,26.63
94,21.88,22.49,29.48,64.06
75,22.14,22.39,24.6,22.15
148,22.23,23.1,27.13,40.28
8,22.53,22.77,29.07,62.98
128,22.67,22.82,23.47,6.51
99,23.03,23.2,25.15,17.93
43,23.2,23.43,26.4,29.68
17,23.26,24.18,30.05,53.79
194,23.36,23.4,24.52,11.2
91,23.97,24.71,25.67,8.76
165,24.14,24.82,29.87,50.45
133,24.34,24.36,27.34,27.36
42,24.37,24.87,25.67,7.36
174,24.53,25.11,27.38,22.68
5,24.56,25.13,30.81,52.04
37,24.57,24.99,31.04,55.45
124,24.63,25.27,27.34,20.68
183,24.64,25.03,27.21,20.04
64,24.72,25.53,31.23,52.25
47,24.84,25.15,31.02,53.79
156,24.85,25.01,27.66,26.49
114,24.94,25.04,31.45,64.13
7,25.26,25.64,26.42,7.2
25,25.41,26.22,31.01,47.93
144,25.59,26.26,32.13,53.8
129,25.75,25.79,26.8,9.25
21,25.98,26.94,33.51,65.7
158,26.0,26.87,32.9,60.23
113,26.12,26.58,33.03,59.14
146,26.17,26.22,32.81,65.84
195,26.5,26.74,30.92,41.83
164,26.96,27.2,34.21,64.23
49,26.97,27.08,31.37,42.85
182,27.07,27.15,33.01,58.65
14,27.38,27.76,33.11,53.48
82,27.67,27.77,28.82,9.62
106,27.78,28.48,34.82,63.43
31,27.84,27.9,29.62,15.76
108,27.9,28.88,29.43,5.55
27,28.01,28.79,31.27,22.81
85,28.25,29.24,36.27,64.42
77,28.75,29.47,35.64,56.53
13,28.78,29.29,31.05,16.11
120,29.31,30.17,36.31,61.43
32,29.78,30.45,36.83,63.86
177,30.01,30.99,33.73,27.47
38,30.2,30.91,35.15,38.85
163,30.5,30.77,35.11,43.32
181,30.66,31.44,36.95,55.11
109,30.96,31.9,33.46,14.32
10,31.07,31.78,32.52,7.4
171,31.08,31.71,38.91,65.93
162,31.45,31.77,35.63,38.54
134,31.62,32.41,38.96,65.57
2,32.22,32.57,37.76,51.82
33,32.42,33.07,34.32,12.53
102,32.43,33.06,38.3,48.07
73,32.76,32.9,33.71,8.04
19,32.82,33.62,39.9,62.75
29,33.17,34.03,38.0,39.72
187,33.22,33.38,34.37,9.92
104,33.33,33.67,34.89,11.2
55,33.44,33.87,40.27,58.72
190,33.5,34.44,36.49,20.5
78,33.72,34.18,38.1,35.94
188,33.76,34.61,37.79,31.78
12,33.84,34.53,41.24,61.5
170,34.05,34.71,38.89,41.78
83,34.21,34.56,39.68,46.92
92,34.59,34.69,38.54,38.44
71,34.69,35.54,37.55,20.09
95,34.75,35.0,40.03,50.24
196,34.91,35.37,39.69,43.14
18,35.56,36.4,38.49,19.15
139,36.03,36.21,37.5,11.81
185,36.3,36.41,41.48,46.4
138,36.32,36.83,40.42,32.96
41,36.33,37.03,43.16,61.27
1,36.39,37.14,38.39,12.47
173,36.51,37.32,38.64,13.23
69,37.5,38.3,38.91,6.14
191,37.58,37.85,42.45,45.97
192,37.62,37.89,43.88,54.87
132,37.68,37.85,38.63,7.2
130,37.91,37.97,41.37,34.01
68,37.96,38.07,43.89,58.14
4,38.11,38.71,45.46,61.92
20,38.56,39.49,45.08,51.21
153,38.59,39.23,43.05,35.04
145,38.71,39.57,42.95,30.97
197,38.89,39.21,42.7,34.9
26,38.9,39.19,44.01,48.27
200,39.19,39.23,43.89,46.63
50,39.22,39.6,42.49,28.91
93,39.48,39.85,44.85,49.99
40,39.52,39.99,43.51,32.2
