vehicle_id,submission_time,arrival_time,departure_time,required_energy
6,0.12,0.3,7.06,54.05
40,0.33,1.3,5.86,36.53
35,0.34,0.93,3.32,21.01
7,0.44,0.65,5.45,30.58
16,0.5,0.7,4.56,29.21
20,0.58,1.39,2.63,7.42
25,0.59,0.86,7.48,65.04
28,0.59,1.52,6.94,36.61
34,0.67,1.53,5.89,31.94
17,0.93,1.22,4.29,24.83
23,1.09,1.67,7.71,42.3
3,1.09,1.3,4.51,28.83
14,1.43,2.24,8.83,50.43
36,1.68,2.58,4.0,9.61
10,1.72,2.61,9.94,54.8
8,1.76,2.58,4.88,22.93
12,1.85,2.66,4.6,11.68
5,1.9,2.4,7.65,40.0
38,2.16,2.42,6.55,37.58
1,2.38,2.59,5.47,25.9
39,2.55,3.22,8.18,42.32
19,2.62,2.85,7.45,36.86
13,2.63,2.98,9.54,58.33
33,3.33,3.91,11.66,61.91
24,3.42,3.74,8.37,45.31
31,3.56,4.21,9.64,43.47
22,3.65,4.26,12.23,63.03
2,4.05,4.51,10.64,49.39
26,4.36,5.21,10.25,31.89
29,4.56,4.9,8.19,27.89
4,4.77,5.63,11.06,44.24
15,5.65,5.67,9.97,35.61
37,6.0,6.67,10.0,33.0
32,6.08,6.19,8.39,13.43
30,6.28,6.32,14.16,57.75
18,6.56,7.15,14.48,52.83
21,6.72,6.78,7.72,5.54
27,6.75,7.17,12.65,52.58
11,7.2,7.43,8.62,8.01
9,7.25,7.38,8.31,8.7
