vehicle_id,submission_time,arrival_time,departure_time,required_energy
35,0.04,0.13,7.87,62.0
96,0.06,0.1,2.42,22.64
14,0.12,1.05,8.5,64.41
95,0.51,0.93,8.35,56.85
47,0.59,1.27,5.76,41.21
67,0.7,1.44,5.63,33.36
98,0.72,0.95,5.7,36.46
18,0.84,0.9,6.85,58.49
52,1.27,2.03,5.09,24.55
39,1.37,1.93,6.03,25.62
90,1.61,2.2,3.91,12.05
94,1.72,2.11,6.67,40.09
16,1.85,2.58,6.99,27.46
50,1.86,2.51,8.29,45.28
71,2.56,2.8,5.04,15.49
4,2.72,3.6,10.15,55.95
75,2.76,3.28,8.37,45.19
87,2.8,3.74,5.45,11.7
85,2.9,3.18,9.63,54.44
9,3.26,3.42,5.73,14.74
6,3.64,3.98,8.89,33.86
51,3.7,3.72,7.01,23.34
17,3.79,4.28,10.55,57.8
28,3.89,4.08,9.71,42.19
15,4.42,4.86,6.89,12.4
76,4.48,4.9,6.76,11.85
32,4.51,4.53,5.66,9.3
23,4.52,5.21,12.04,54.66
88,4.57,5.3,9.57,38.49
64,4.88,5.58,9.04,24.09
83,5.1,5.37,8.26,20.12
77,5.22,5.62,12.38,57.67
41,5.55,6.22,11.54,48.51
30,5.59,6.17,12.07,38.43
97,5.68,6.63,9.38,16.19
24,6.27,6.43,12.27,42.78
84,6.42,7.27,15.42,61.94
63,7.0,7.48,13.56,56.49
26,7.05,7.75,12.97,35.89
5,7.48,8.47,15.28,47.55
60,8.11,8.95,14.96,53.86
56,8.22,8.82,13.14,27.21
10,8.5,8.94,14.13,48.26
89,8.53,9.25,15.38,48.97
65,9.09,9.84,15.61,46.59
38,9.52,9.98,11.59,10.27
49,9.95,9.96,16.12,40.49
7,10.09,10.86,14.65,25.47
34,10.54,11.46,16.43,47.34
12,10.8,11.08,12.27,9.39
44,10.81,11.54,14.95,27.07
27,10.87,11.86,14.05,16.47
79,11.14,11.19,13.81,23.37
69,11.15,11.31,13.72,16.41
46,11.18,11.7,14.64,18.41
48,11.21,12.06,16.07,28.07
20,11.64,12.62,14.89,18.0
43,11.69,11.91,13.64,11.1
31,11.72,12.47,19.62,61.25
66,11.99,12.71,19.16,51.69
21,12.24,12.75,15.51,16.73
37,12.45,12.54,17.77,34.99
72,12.53,13.34,17.63,35.61
68,12.56,12.92,15.71,23.21
11,12.57,13.46,20.05,55.96
93,12.71,13.25,17.5,27.78
62,13.01,13.29,18.25,33.85
59,13.14,13.52,17.79,40.68
57,13.18,13.29,20.36,57.56
33,13.38,13.58,17.7,36.87
22,13.43,13.47,20.09,57.76
61,13.99,14.54,18.03,32.94
99,14.39,14.58,22.1,62.53
100,14.4,15.36,20.53,41.18
42,14.4,15.02,20.97,47.06
74,14.56,15.09,17.42,21.56
80,14.6,14.75,20.74,46.39
58,14.76,15.66,20.97,37.04
40,15.02,15.87,19.31,23.64
78,15.21,15.85,20.05,27.44
29,15.64,16.23,16.96,5.62
3,15.68,16.06,20.11,28.57
92,15.75,16.0,17.8,15.3
53,15.84,15.86,18.59,22.71
70,15.89,16.82,22.15,46.95
19,16.34,16.89,22.57,50.54
91,16.51,16.93,22.86,58.95
13,16.65,16.9,25.3,64.22
1,16.7,17.5,21.52,38.85
54,16.78,17.04,19.64,15.76
25,17.1,17.29,23.4,49.68
45,17.11,17.71,24.67,58.93
86,17.19,17.57,24.17,51.4
73,17.71,17.95,25.0,53.8
2,17.94,18.22,22.38,38.88
82,17.95,18.56,24.72,61.52
81,18.26,18.57,21.38,20.22
55,18.65,19.53,25.95,46.03
8,19.12,19.99,21.76,17.55
36,19.53,19.65,26.13,64.44
