vehicle_id,submission_time,arrival_time,departure_time,required_energy
17,0.02,0.31,1.89,15.25
1,0.12,0.13,1.63,13.56
24,0.13,0.38,2.93,20.12
35,0.43,1.25,3.21,12.51
31,0.54,0.76,5.52,42.16
23,0.6,1.56,4.49,20.04
10,0.64,0.96,5.07,27.01
2,0.69,1.36,8.88,56.36
5,0.91,0.95,6.42,35.81
22,1.36,1.71,7.68,50.13
19,1.38,2.36,7.08,47.05
25,1.56,1.57,5.11,28.13
40,1.93,2.71,4.94,13.76
3,2.03,2.46,3.47,7.88
27,2.25,2.33,3.6,12.21
30,2.49,2.6,7.02,31.35
16,3.15,3.41,9.67,61.65
11,3.19,3.44,9.15,46.57
14,3.45,3.6,5.81,18.19
32,3.55,3.75,6.59,27.81
37,3.74,3.97,6.21,13.54
34,4.01,4.75,11.64,57.22
18,4.17,4.56,6.43,13.6
29,4.19,5.14,7.67,19.83
9,4.25,4.48,9.81,51.3
33,4.29,5.0,5.68,6.54
20,4.36,4.68,8.45,29.7
13,4.49,5.33,13.78,62.28
8,4.76,5.52,11.9,55.15
12,4.94,5.82,10.72,30.96
21,5.33,6.01,6.86,5.61
26,5.47,5.74,7.47,11.78
6,5.54,5.87,10.83,47.39
36,5.6,5.9,10.94,34.76
39,5.73,6.72,13.83,50.37
38,6.17,6.93,10.66,35.32
28,6.46,7.34,8.34,6.31
7,7.19,7.72,10.03,18.03
4,7.25,7.26,14.11,65.83
15,7.46,7.58,13.63,53.26
