vehicle_id,submission_time,arrival_time,departure_time,required_energy
71,0.06,0.39,2.21,10.38
55,0.07,0.37,7.75,54.81
96,0.09,0.76,4.11,25.8
69,0.42,1.12,2.38,6.98
1,0.5,0.61,6.2,46.59
41,0.53,1.08,8.23,65.33
88,0.58,0.74,4.0,24.48
93,1.16,2.14,3.84,14.26
56,1.36,1.88,5.7,25.24
91,2.09,2.7,7.82,49.88
86,2.52,2.79,6.08,21.23
83,3.41,4.15,9.57,38.69
63,3.44,4.33,5.44,10.66
4,3.52,4.44,10.25,51.95
48,3.71,4.62,7.67,23.75
66,3.82,3.95,6.49,17.64
75,3.97,4.24,8.33,27.16
57,4.05,4.34,8.22,29.15
62,4.26,4.81,7.99,27.7
19,4.52,4.86,6.48,9.02
54,4.55,5.31,10.64,46.43
68,5.0,5.88,7.79,10.64
5,5.01,5.25,11.44,58.02
77,5.22,5.25,12.07,52.7
6,5.53,5.95,13.7,54.62
74,5.61,6.61,9.12,15.65
3,5.67,6.24,12.55,55.23
24,5.7,6.07,9.96,34.93
26,5.8,6.2,9.82,34.23
70,5.95,6.84,7.68,5.56
35,6.39,6.5,11.39,40.0
79,6.44,7.19,14.42,63.44
47,6.6,7.35,12.28,42.32
30,6.81,6.88,14.64,63.25
49,7.02,7.21,14.48,60.37
98,7.11,7.28,10.43,25.37
95,7.16,7.95,8.73,7.14
87,7.32,7.86,13.81,48.86
39,7.44,7.82,14.07,45.43
97,7.58,8.14,10.1,17.51
80,7.63,8.58,10.13,13.71
14,7.79,8.53,13.6,45.78
94,8.13,8.85,16.21,54.45
40,8.22,9.16,13.41,39.5
92,8.97,9.02,14.96,41.55
58,8.97,9.83,11.01,11.31
7,9.14,9.22,10.51,10.82
100,9.4,9.86,16.87,58.78
67,9.69,10.4,14.09,27.74
37,9.75,9.97,15.89,57.44
9,9.9,10.3,16.06,46.93
65,9.93,9.95,16.89,63.57
53,10.37,11.1,16.19,45.47
61,10.7,11.25,16.13,33.94
82,10.99,11.27,12.97,9.45
78,11.8,12.46,18.33,46.2
17,12.11,13.09,14.16,7.15
21,12.27,13.18,19.33,45.32
38,12.37,12.87,14.04,8.45
85,12.5,12.88,16.77,24.11
50,12.64,12.87,15.17,16.57
11,12.79,12.83,19.97,51.67
90,12.83,12.92,14.18,10.57
42,12.92,13.17,18.73,36.83
43,13.1,13.92,22.35,63.01
10,13.75,14.22,17.1,25.74
59,13.85,13.99,20.19,58.55
36,14.33,15.02,19.61,40.5
27,14.7,15.32,19.17,31.01
16,14.87,15.24,20.06,35.36
46,14.88,15.57,20.8,40.0
15,14.98,15.16,18.74,23.82
52,15.1,15.25,22.08,52.13
60,15.12,15.19,20.68,35.68
29,15.2,15.72,23.2,52.88
28,15.24,15.29,19.29,38.58
73,15.41,16.01,20.83,30.82
25,15.71,16.04,20.59,39.41
99,15.87,16.68,23.83,64.72
84,15.9,16.08,19.3,21.93
8,15.93,16.48,17.7,9.53
51,16.12,16.35,17.77,13.27
12,16.4,17.1,21.6,30.41
32,17.02,17.23,21.95,32.22
34,17.19,18.01,21.39,27.45
20,17.64,18.41,23.82,39.11
23,17.83,17.87,22.48,38.8
31,17.84,18.09,20.41,20.02
64,17.94,18.65,25.74,49.03
33,17.99,18.29,22.88,29.07
44,18.05,18.5,21.48,17.57
2,18.1,18.57,21.98,22.81
72,18.23,18.87,26.73,58.75
18,18.56,18.82,22.02,27.65
81,18.68,19.21,24.87,56.11
22,18.69,18.7,23.73,39.78
13,18.79,19.37,26.66,56.61
76,18.88,19.1,19.85,6.0
89,19.29,19.66,27.29,64.7
45,19.74,19.92,23.02,19.03
