vehicle_id,submission_time,arrival_time,departure_time,required_energy
12,0.05,0.93,6.61,52.09
180,0.27,0.72,3.62,26.54
120,0.61,0.81,3.44,26.26
171,1.12,2.07,4.28,20.23
75,1.48,2.13,5.67,32.41
44,1.67,1.72,3.44,15.77
98,2.01,2.77,3.75,8.98
19,2.03,2.81,4.53,15.72
133,2.03,2.18,6.44,39.02
81,2.12,2.9,7.88,49.88
194,2.17,2.64,7.49,48.56
108,2.25,2.41,6.45,37.1
177,2.32,3.01,6.98,39.79
97,2.91,3.74,10.85,65.21
182,3.07,3.49,6.26,25.38
57,3.16,3.89,5.61,17.23
30,3.18,3.68,6.95,32.72
183,3.5,4.02,9.23,47.78
111,3.83,3.85,8.97,46.91
86,3.95,4.37,6.61,22.4
141,4.01,4.48,10.35,58.72
184,4.11,4.42,5.95,14.09
186,4.79,5.31,10.36,46.28
84,4.84,5.52,9.86,39.71
29,5.39,6.11,12.82,61.46
136,5.62,5.93,11.28,53.46
178,6.0,6.17,13.0,62.65
146,6.28,6.56,8.13,15.61
32,6.29,6.58,11.53,45.4
191,6.55,7.11,12.69,51.16
45,7.02,7.43,9.27,18.41
71,7.13,7.73,9.54,18.16
164,7.19,7.45,8.36,9.11
64,7.2,7.88,8.91,10.34
76,7.2,7.62,9.53,17.55
144,7.23,7.51,14.35,62.66
52,7.76,8.49,14.96,59.29
53,7.84,8.49,11.08,23.8
140,7.89,8.64,11.96,30.44
116,7.91,8.35,15.12,62.09
200,8.27,9.23,11.3,20.78
78,8.31,8.99,11.92,29.31
8,8.33,8.52,14.72,56.84
128,8.34,8.92,11.36,22.38
61,9.2,9.58,12.87,32.9
110,9.46,9.98,16.37,58.64
118,9.49,9.49,11.36,17.11
6,9.69,10.29,11.98,16.94
24,10.09,10.91,16.5,51.21
176,10.41,10.98,16.58,56.05
105,10.46,10.96,17.51,65.55
41,10.56,11.32,15.61,42.81
113,10.84,10.97,13.65,24.6
150,11.0,11.86,13.23,13.65
70,11.01,11.79,15.9,41.06
93,11.24,12.18,12.91,7.29
49,11.26,11.64,14.03,23.89
134,11.35,11.47,12.41,8.55
115,11.75,12.02,13.01,9.92
25,12.3,12.57,13.84,11.63
28,12.47,12.63,19.03,58.71
10,12.61,13.29,18.78,50.34
198,12.7,12.9,13.67,7.11
