vehicle_id,submission_time,arrival_time,departure_time,required_energy
118,0.03,0.08,6.16,55.78
171,0.18,0.42,6.23,58.07
112,0.45,0.97,3.93,29.59
197,1.04,1.67,3.96,21.04
177,1.18,2.03,4.58,25.47
3,1.37,1.66,5.42,37.57
86,1.44,1.99,6.29,42.98
174,1.6,2.45,3.86,14.1
132,1.78,1.87,8.98,65.22
15,1.87,2.08,7.06,49.77
106,2.01,3.01,9.36,58.21
188,2.79,3.53,4.65,11.19
143,2.82,3.71,5.92,22.13
108,3.1,4.07,9.84,57.65
84,3.13,3.15,6.9,37.51
23,3.18,3.52,9.63,61.06
128,3.48,4.3,7.95,36.52
55,3.91,4.38,5.22,8.43
125,4.22,5.03,6.61,14.46
61,4.47,4.6,5.9,11.92
159,4.71,5.17,7.38,22.08
95,5.18,5.79,9.07,30.06
130,5.18,5.89,9.53,36.38
30,5.57,5.6,11.35,57.46
9,5.57,6.13,11.71,55.79
123,6.1,6.41,9.27,26.26
8,6.23,7.19,11.24,37.16
46,6.47,7.18,12.62,54.45
100,6.77,7.09,9.57,22.67
25,6.88,7.86,8.56,6.45
42,7.19,7.97,11.09,31.13
142,7.24,7.87,11.0,31.2
22,7.68,8.03,8.62,5.85
66,8.1,8.13,9.36,11.23
4,8.1,8.7,14.01,48.69
164,8.13,8.46,10.21,17.5
94,8.2,8.52,11.15,26.26
166,8.26,8.49,13.93,49.89
50,8.31,8.56,11.39,28.29
120,8.36,8.57,12.63,37.25
135,8.63,8.91,14.58,51.95
156,8.92,9.58,13.87,42.89
62,9.15,9.84,11.44,14.73
89,9.22,10.04,11.81,16.25
114,9.37,9.61,12.85,29.7
191,9.62,10.06,13.18,31.23
180,9.66,10.11,15.65,55.42
63,10.06,10.32,14.05,37.33
150,10.48,10.61,11.18,5.76
140,10.89,11.16,14.56,31.18
200,10.91,11.84,15.7,38.68
169,11.01,11.34,16.46,46.96
176,11.1,11.85,14.37,25.21
163,11.41,12.26,15.19,26.86
116,11.47,11.54,18.58,64.46
97,11.76,12.11,19.03,63.39
12,12.3,13.28,16.58,30.31
129,12.49,13.17,18.81,56.41
172,12.96,13.5,16.32,28.21
102,13.09,13.11,17.55,40.71
82,13.41,14.41,20.32,54.16
157,13.99,14.73,15.6,8.74
71,14.31,14.57,16.99,24.24
69,14.32,14.74,15.56,7.5
133,14.35,15.14,16.09,8.65
103,14.35,14.77,20.71,54.5
20,14.81,15.12,18.12,27.55
52,14.94,15.14,16.27,11.33
72,15.01,15.3,19.63,43.26
194,15.27,15.58,18.33,25.17
64,15.42,16.22,19.35,28.71
54,15.78,16.43,22.14,52.33
1,15.83,16.47,23.46,64.08
83,15.87,16.22,21.57,53.52
2,15.93,16.43,22.27,58.38
186,16.08,16.5,18.65,21.5
160,16.18,16.79,20.46,36.67
70,16.23,16.51,17.55,9.48
67,16.32,17.16,21.4,38.91
16,16.78,17.29,18.23,8.64
17,16.82,16.93,17.78,8.44
131,16.86,17.49,19.97,22.78
187,16.93,17.31,19.29,19.76
7,17.2,18.0,20.27,20.78
43,17.64,17.64,22.07,40.59
126,17.78,18.7,24.59,53.94
189,18.08,18.87,24.21,48.91
173,18.15,18.81,24.93,56.11
138,18.23,18.42,20.93,25.14
65,18.23,18.37,21.11,27.45
13,18.44,19.31,25.2,53.98
39,18.62,19.51,24.78,48.31
107,18.67,19.65,26.25,60.5
74,18.9,19.38,21.66,20.94
29,19.0,19.17,25.46,62.83
32,19.13,19.95,22.76,28.14
51,19.28,19.88,22.22,21.45
91,19.38,19.69,25.03,48.99
41,19.75,20.15,21.41,12.55
145,19.85,19.86,26.08,57.02
75,19.87,20.28,24.23,39.48
109,20.31,21.22,22.43,11.11
151,20.45,21.13,24.48,30.7
38,20.51,20.64,23.39,27.45
105,20.64,21.36,27.75,58.64
149,20.64,21.33,25.69,43.64
19,21.3,21.43,28.14,61.46
139,21.31,21.98,27.36,53.87
184,21.34,21.73,27.02,52.91
33,21.36,21.87,25.47,33.06
18,21.74,22.06,24.72,24.32
141,21.93,22.49,23.57,10.73
76,22.08,22.48,28.2,57.16
121,22.09,22.23,27.62,49.39
31,22.09,22.26,24.09,16.78
24,22.1,22.75,23.64,8.2
170,22.36,22.47,23.62,10.58
183,22.42,22.79,27.42,46.25
153,22.42,22.59,25.37,25.51
115,22.78,23.6,29.04,54.39
192,22.98,23.6,27.4,38.0
14,23.19,24.04,25.41,12.56
40,23.37,23.71,28.36,42.64
146,23.95,23.99,28.52,45.23
144,24.12,25.03,29.13,40.99
111,24.17,25.17,25.9,7.29
56,24.17,25.06,32.09,64.45
127,24.31,24.54,29.54,49.98
110,24.34,25.09,28.83,34.32
58,24.41,25.08,29.68,45.96
57,24.78,25.12,30.27,51.59
101,24.98,25.18,32.37,65.95
27,24.98,25.96,32.38,58.8
104,25.3,25.99,28.73,27.39
37,26.31,26.65,30.94,39.25
6,26.4,27.17,28.12,8.7
35,26.78,27.27,28.6,13.3
68,26.88,27.19,33.8,60.61
154,27.15,27.37,31.45,40.77
196,27.35,27.97,30.78,28.13
168,27.48,27.97,32.81,44.42
158,27.53,27.98,33.94,59.57
81,27.64,28.03,34.4,58.37
21,27.7,28.1,34.38,57.58
48,27.89,27.95,32.15,42.0
93,27.94,28.0,34.75,61.82
178,28.16,28.74,33.99,48.13
185,28.29,28.72,34.98,57.36
182,28.29,29.06,34.78,52.37
5,28.35,28.4,35.28,63.11
28,28.7,29.4,35.83,58.94
73,29.35,29.87,36.96,64.94
148,29.47,30.22,35.42,47.65
90,29.67,30.56,36.54,59.76
44,29.93,30.52,31.76,11.28
195,30.3,30.4,32.59,20.08
137,30.38,31.16,35.68,45.22
53,30.44,31.33,32.93,14.65
10,30.44,30.84,33.62,27.82
85,30.66,31.51,34.58,28.21
96,31.07,31.77,35.52,34.34
117,31.34,31.88,37.78,54.16
155,31.44,31.45,33.23,17.8
87,31.46,31.96,33.42,14.54
167,31.6,32.54,34.39,16.94
124,31.93,32.24,35.4,29.04
26,32.75,33.16,34.75,15.86
175,32.76,33.34,39.51,56.51
161,32.76,33.22,37.44,38.71
134,32.8,33.24,37.41,41.67
36,33.08,33.4,34.04,6.35
152,33.29,33.85,36.51,24.4
122,33.78,34.4,37.42,30.21
78,34.04,35.04,39.86,44.2
92,34.06,34.56,38.15,35.9
113,34.17,35.08,41.53,59.13
77,34.27,35.18,36.51,13.36
34,34.7,35.11,39.17,40.61
147,34.99,35.69,41.9,62.12
190,35.17,35.72,39.47,34.43
99,35.39,36.24,41.08,48.38
11,35.81,36.63,41.45,44.24
181,35.94,35.97,37.36,13.89
88,36.03,36.79,37.74,9.42
80,36.54,36.58,38.28,16.98
79,36.93,37.57,38.96,13.92
60,36.94,37.69,41.75,37.14
119,37.14,38.02,42.53,41.41
45,37.19,37.95,38.64,6.97
179,37.41,38.27,43.25,45.64
59,37.44,37.82,39.79,18.01
136,37.66,38.62,44.66,60.33
199,37.93,38.14,39.8,16.62
47,38.18,38.19,40.9,27.07
165,38.21,38.77,42.83,40.61
198,38.5,38.82,43.62,47.99
193,38.78,38.78,44.67,58.89
49,38.83,38.99,44.16,47.4
98,39.07,39.67,40.31,6.37
162,39.23,39.5,43.33,38.35
