vehicle_id,submission_time,arrival_time,departure_time,required_energy
7,0.01,0.44,3.68,20.64
1,0.06,0.2,5.24,32.99
35,0.13,0.3,4.43,34.56
20,0.17,0.98,6.26,35.27
40,0.22,0.31,7.1,54.86
38,0.43,0.95,8.41,64.86
3,0.51,0.85,3.21,18.91
26,0.78,1.47,2.57,9.27
49,1.14,1.84,3.91,19.68
4,1.23,2.02,4.4,15.22
41,1.5,2.17,10.07,60.76
2,1.73,2.01,4.39,22.8
44,1.84,1.95,7.27,37.71
39,1.84,2.79,5.75,27.9
18,2.04,2.88,3.73,6.92
28,2.37,2.56,9.7,53.52
19,2.75,2.85,7.35,41.49
34,3.28,3.45,9.09,47.15
31,3.58,3.88,5.51,9.02
43,4.04,4.88,9.87,43.09
42,4.59,4.87,7.82,23.38
46,4.6,5.0,7.0,12.07
50,4.64,5.12,9.74,35.98
36,4.68,5.13,7.96,19.53
47,4.68,5.63,11.81,42.74
16,4.71,5.41,12.11,49.24
15,4.75,5.15,11.63,45.17
27,4.77,5.38,13.99,64.19
14,5.06,5.72,12.72,50.35
6,5.07,5.32,6.95,15.74
29,5.1,5.9,11.22,37.91
9,5.46,6.28,8.19,18.06
13,5.76,6.25,10.4,33.09
5,5.96,6.53,10.91,42.95
25,6.19,6.71,14.37,56.32
37,6.33,6.84,9.69,19.88
10,6.41,6.67,13.92,63.91
11,6.57,6.78,10.2,24.47
22,6.93,7.7,9.71,12.24
17,7.05,7.37,9.34,19.11
45,7.25,7.85,13.19,44.45
21,7.58,8.49,15.06,47.6
23,7.74,8.65,14.46,56.21
30,7.95,8.01,13.97,55.01
24,8.2,8.87,15.69,63.07
12,8.37,8.44,13.46,43.45
48,8.39,9.19,15.99,55.43
32,8.63,9.19,13.33,28.25
8,8.99,9.86,12.16,16.19
33,9.57,9.8,14.3,36.17
