vehicle_id,submission_time,arrival_time,departure_time,required_energy
9,0.01,0.28,2.01,12.11
18,0.02,0.46,7.16,62.33
20,0.05,0.16,6.86,58.13
12,0.21,0.87,5.68,30.3
10,0.35,0.46,6.59,48.75
14,0.46,0.99,3.62,23.47
19,0.6,0.85,2.6,11.17
4,0.61,1.15,4.05,18.94
6,1.32,2.06,4.79,21.18
1,1.5,1.53,7.77,49.65
16,1.65,2.4,8.86,62.45
5,1.78,1.93,6.02,25.5
17,1.88,1.97,7.08,40.34
3,1.93,2.81,8.07,47.66
7,1.96,2.84,5.26,20.31
8,2.18,3.08,10.3,52.18
11,2.38,3.09,8.32,52.04
13,2.47,2.62,8.9,48.36
15,2.69,2.71,10.58,58.98
2,3.49,3.54,11.41,61.27
