vehicle_id,submission_time,arrival_time,departure_time,required_energy
16,0.01,0.14,1.94,11.67
2,0.15,0.34,6.5,42.71
6,0.41,1.4,5.63,37.7
18,0.47,0.68,5.58,43.41
20,0.49,0.71,7.05,41.12
5,0.68,1.4,5.74,39.67
4,1.07,1.15,7.77,51.21
8,1.08,1.54,8.92,58.55
12,1.2,1.24,8.71,60.8
15,1.24,2.14,9.86,57.01
1,1.56,1.93,7.83,55.05
13,1.59,2.09,5.57,30.01
3,1.88,2.85,4.44,13.26
17,1.88,2.83,5.62,17.28
10,2.04,2.55,6.25,36.25
19,2.55,3.29,5.32,12.56
14,2.67,3.22,4.04,6.01
7,2.89,3.77,7.03,24.54
11,3.08,3.77,5.42,15.16
9,3.09,3.67,8.55,34.71
