vehicle_id,submission_time,arrival_time,departure_time,required_energy
82,0.02,0.45,4.88,40.66
55,0.11,0.13,3.48,30.72
5,0.22,0.29,2.68,23.85
33,0.26,0.69,4.88,41.9
8,0.26,1.21,7.69,64.8
101,0.27,0.81,6.62,58.18
45,0.58,0.64,7.37,61.64
104,0.66,0.82,4.94,41.24
150,0.67,1.32,7.4,60.76
23,0.81,1.3,4.41,31.05
175,0.82,0.96,3.71,25.26
177,1.14,2.08,5.43,30.69
109,1.88,2.78,7.92,47.05
83,2.0,2.56,6.44,38.84
16,2.11,3.11,5.15,20.42
95,2.23,2.57,5.88,30.35
50,2.39,2.95,6.72,37.67
157,2.4,2.43,5.68,29.78
35,2.76,3.2,7.6,43.98
103,2.8,2.8,4.9,20.94
169,2.84,3.12,5.8,24.5
67,3.0,3.31,10.27,63.76
200,3.02,3.79,5.58,17.95
9,3.03,3.47,7.67,38.52
140,3.18,3.4,4.09,6.33
80,3.2,3.89,8.72,48.25
161,3.31,4.26,10.46,56.83
122,3.6,4.05,10.76,61.54
60,3.84,4.75,7.22,22.64
128,3.93,4.77,6.59,16.65
51,4.34,4.46,9.23,47.67
160,4.78,4.81,11.26,64.49
69,4.82,5.03,5.81,7.88
116,5.14,5.45,6.07,6.23
147,5.3,5.42,9.83,40.48
63,5.78,6.04,7.3,11.59
174,5.95,6.15,10.66,45.09
153,6.04,6.93,13.1,61.68
135,6.14,6.42,7.38,9.59
37,6.17,6.72,8.91,21.89
173,6.36,7.19,11.01,34.95
185,6.56,7.0,8.51,13.83
129,6.62,7.06,9.41,23.45
199,6.77,7.66,9.71,20.45
98,6.86,7.6,8.55,8.79
73,6.94,7.12,11.43,39.53
196,6.97,7.22,11.86,46.37
148,7.09,7.2,11.9,43.14
197,7.15,8.14,10.99,26.16
124,7.23,7.45,8.2,7.51
151,7.56,7.89,13.76,58.68
127,7.74,8.32,12.01,36.84
154,8.02,8.93,14.55,51.49
96,8.58,9.38,12.11,27.34
162,8.7,8.9,10.66,17.58
118,8.82,9.42,15.95,59.8
171,8.91,9.74,15.81,55.62
110,8.92,9.81,11.86,20.5
164,8.99,9.25,12.21,27.14
193,9.18,9.43,11.65,20.33
25,9.56,10.34,12.94,26.04
39,9.84,10.57,14.62,37.12
139,10.01,10.96,11.63,6.65
182,10.15,10.99,12.18,10.86
76,10.38,11.06,14.41,33.47
56,10.64,11.2,12.94,15.99
92,10.91,10.98,12.28,11.87
48,11.29,11.53,14.54,30.09
168,11.61,12.13,12.86,6.7
89,11.69,11.94,12.78,7.68
183,11.74,12.49,17.5,45.91
107,11.74,12.16,14.22,18.84
3,11.93,12.01,18.36,58.19
30,12.27,12.87,15.47,23.85
195,12.29,12.38,15.5,28.65
111,12.35,13.2,19.26,60.62
27,12.71,13.06,15.9,28.48
186,12.75,13.75,16.26,25.16
40,13.02,13.41,18.63,52.19
144,13.17,14.14,19.8,56.55
84,13.26,14.2,17.9,36.97
20,13.67,13.88,15.5,14.86
7,13.69,14.67,19.11,40.78
85,13.88,14.18,16.28,19.23
19,14.0,14.06,17.93,38.63
53,14.18,14.34,21.06,61.53
44,14.43,14.96,19.71,47.44
86,14.65,14.92,18.66,37.32
176,14.78,14.98,21.17,61.98
17,14.87,15.83,20.02,38.4
75,15.0,15.28,17.87,23.81
18,15.04,15.32,21.09,57.68
42,15.21,15.72,20.24,41.43
32,15.44,15.7,16.76,9.66
78,15.53,16.38,19.94,32.7
12,15.63,16.5,17.25,6.9
26,15.95,16.69,18.78,19.17
64,15.96,16.43,19.08,26.48
155,15.99,16.67,23.47,62.33
6,16.15,16.63,18.22,15.89
130,16.49,16.96,20.45,31.98
24,16.63,16.8,18.36,14.27
131,16.74,17.68,21.21,35.27
31,17.17,17.9,24.6,61.41
