vehicle_id,submission_time,arrival_time,departure_time,required_energy
23,0.08,0.61,3.64,28.05
19,0.27,0.82,7.98,55.39
17,0.93,1.46,6.21,38.69
28,0.97,1.53,6.69,51.03
15,1.02,1.83,2.91,8.27
34,1.02,1.65,4.06,22.23
24,1.16,1.52,9.03,61.37
39,1.2,2.09,10.21,62.73
8,1.81,2.23,3.52,11.44
11,1.98,2.1,9.76,60.52
38,2.25,2.32,7.66,44.22
10,2.28,2.31,7.7,44.97
27,2.36,3.31,5.41,13.98
26,2.61,3.27,8.27,49.72
7,2.74,3.05,9.07,49.54
20,2.82,3.19,9.33,45.08
2,3.32,4.04,9.67,53.79
14,3.49,4.15,5.56,12.0
30,3.84,4.51,6.41,13.24
22,4.0,4.39,6.57,15.56
33,4.02,4.69,9.38,35.74
40,4.15,4.99,6.52,11.6
12,4.16,5.02,9.69,31.03
25,4.28,5.14,7.65,22.37
5,4.36,5.29,11.66,50.89
36,4.51,5.05,11.04,58.01
35,4.78,5.71,11.99,51.93
9,4.92,5.11,6.47,7.81
6,5.06,5.61,11.98,60.6
37,5.49,5.76,9.63,25.67
13,6.0,6.07,13.37,52.82
16,6.16,6.71,8.65,12.66
31,6.19,6.95,14.67,63.0
1,6.28,6.8,14.55,61.48
29,6.43,6.5,11.73,44.97
21,6.57,7.45,10.11,18.82
18,6.61,7.33,14.1,46.7
32,6.67,7.28,12.67,53.28
4,6.69,7.4,12.34,48.07
3,7.27,7.97,11.71,27.78
