vehicle_id,submission_time,arrival_time,departure_time,required_energy
1,0.08,0.53,6.45,42.41
41,0.1,0.15,7.04,57.49
25,0.23,0.92,3.1,13.42
17,0.23,0.33,3.11,20.43
49,0.59,0.71,4.04,24.16
30,0.65,0.96,5.62,43.22
45,0.76,1.7,7.89,40.83
27,1.22,1.39,9.01,59.88
29,1.31,1.76,9.11,60.04
37,1.36,1.67,7.81,53.62
13,1.5,2.25,7.29,31.23
2,1.58,1.89,7.5,37.71
12,1.59,2.09,6.73,41.32
23,1.69,2.18,4.24,15.12
21,1.79,2.76,9.19,42.8
39,1.87,2.26,3.84,10.39
43,1.93,2.0,8.99,63.51
7,2.07,2.11,5.88,36.31
8,2.13,3.01,7.47,31.22
11,2.17,2.52,8.13,39.92
4,2.41,3.07,8.65,54.82
16,2.65,3.32,9.46,46.1
34,2.67,3.66,4.35,6.41
33,2.8,3.08,7.56,39.69
31,2.84,2.88,4.64,17.0
5,3.62,4.3,13.05,64.63
38,3.8,4.22,8.16,24.12
24,3.89,4.3,8.2,33.81
36,4.19,4.2,10.91,53.12
22,4.39,5.38,10.3,42.41
18,4.46,4.83,6.22,8.78
40,4.67,5.0,6.98,12.68
20,4.77,5.14,9.98,42.58
42,5.28,5.31,13.54,62.73
35,5.58,5.92,7.58,11.02
6,6.05,6.93,13.55,64.35
15,6.58,7.22,14.94,64.14
46,6.66,7.63,12.16,44.62
9,7.09,7.86,15.12,63.33
50,7.21,7.61,11.39,36.48
26,7.69,7.74,14.51,64.46
3,8.02,9.0,16.75,63.53
48,8.07,8.98,16.17,49.68
10,8.52,9.33,13.61,40.12
44,8.66,9.4,16.68,64.29
19,8.77,9.5,18.25,64.72
28,8.96,9.5,11.28,13.78
14,9.11,9.17,15.36,42.97
32,9.18,9.95,12.04,12.83
47,9.47,9.66,15.25,40.25
