vehicle_id,submission_time,arrival_time,departure_time,required_energy
23,0.07,0.33,1.48,6.4
6,0.19,0.21,6.58,49.65
12,0.27,0.43,6.89,46.57
4,0.44,1.34,6.86,44.14
39,0.62,0.65,7.21,58.39
11,0.7,1.08,4.25,26.02
14,0.9,1.7,8.23,60.48
25,1.05,1.23,4.42,28.59
2,1.2,1.37,6.67,49.67
17,1.54,1.83,5.36,26.05
8,1.63,2.49,10.18,65.51
20,1.86,1.96,5.57,23.88
22,2.02,2.14,3.92,10.04
5,2.07,2.44,7.57,40.59
30,2.43,3.14,6.83,32.77
31,2.64,3.61,6.49,23.91
13,2.88,3.43,10.0,55.84
37,3.3,3.86,10.93,58.18
7,3.37,3.89,11.07,64.14
26,3.51,3.73,10.01,60.37
40,3.65,4.46,7.94,25.77
34,3.68,4.42,9.41,40.85
35,3.76,4.27,9.96,42.53
3,3.89,4.0,6.35,13.66
19,3.94,4.4,12.03,57.51
16,4.53,5.48,9.54,30.97
9,4.82,5.49,13.58,65.47
36,5.08,5.31,8.56,30.95
28,5.41,5.66,9.35,23.42
38,5.95,6.47,9.48,22.08
24,5.95,6.69,10.14,25.15
10,6.01,6.38,9.64,30.63
15,6.02,6.96,9.34,15.97
18,6.08,6.86,14.66,65.76
33,6.35,6.67,13.97,52.06
1,6.77,7.74,15.2,53.35
27,6.77,6.91,9.37,20.47
21,6.81,7.8,9.59,11.65
32,7.08,7.31,9.93,16.58
29,7.6,7.95,13.75,44.77
