vehicle_id,submission_time,arrival_time,departure_time,required_energy
7,0.01,0.94,6.71,46.64
1,0.06,0.14,6.03,50.88
46,0.13,0.19,3.06,21.41
35,0.25,0.78,8.25,59.49
9,0.34,0.52,4.01,24.07
34,0.34,0.64,3.46,22.41
2,0.49,0.75,6.85,49.11
6,0.52,0.58,4.58,39.01
20,0.72,1.45,6.65,45.63
30,1.26,1.38,3.86,18.06
5,1.38,1.6,5.79,31.03
10,1.62,2.29,8.7,43.5
15,1.8,2.14,9.02,62.81
16,1.89,2.86,8.15,39.49
22,2.14,2.37,4.99,21.78
26,2.26,3.04,6.27,30.48
45,2.39,3.03,5.34,22.56
32,2.87,3.71,8.89,42.25
23,2.94,3.22,4.56,11.81
8,3.31,3.7,10.61,50.8
13,3.48,4.38,7.09,17.25
18,3.56,4.47,6.63,18.84
4,3.63,3.72,8.03,40.86
24,3.69,4.68,10.02,37.97
38,3.9,4.09,10.91,51.17
42,4.11,4.38,10.07,38.63
28,4.18,4.6,9.06,35.03
40,4.23,4.55,11.25,52.87
27,4.25,4.64,8.6,26.12
3,4.44,4.81,7.67,18.68
14,5.42,6.21,7.12,5.97
43,5.6,5.88,11.97,44.37
37,5.68,6.37,11.8,45.86
17,5.72,6.19,9.81,26.94
48,5.8,6.59,9.71,20.46
19,6.17,6.84,10.55,28.29
39,6.2,6.45,14.0,59.54
36,6.66,6.94,9.19,22.35
41,6.82,6.89,13.97,65.62
50,6.94,7.79,13.61,41.04
11,7.28,8.21,14.03,41.29
31,7.69,8.36,14.52,50.27
33,7.85,8.8,13.88,33.0
25,7.87,7.95,12.46,29.28
12,8.34,8.99,12.51,20.63
44,8.61,8.7,16.04,59.15
49,8.64,9.41,11.1,14.57
29,8.94,9.09,13.59,27.99
21,9.21,9.72,14.59,36.38
47,9.78,9.98,13.99,31.59
