vehicle_id,submission_time,arrival_time,departure_time,required_energy
17,0.06,0.08,6.94,61.06
1,0.07,0.29,7.66,63.97
19,0.08,0.26,7.6,56.51
37,0.12,0.13,2.63,18.55
29,0.15,0.34,7.22,52.27
31,0.16,0.22,1.15,8.22
24,0.59,0.73,7.38,62.18
26,1.02,1.02,5.62,42.54
15,1.05,1.77,8.36,55.78
9,1.11,1.43,4.16,19.8
38,1.14,1.66,7.32,41.63
36,1.32,1.46,6.57,36.36
30,1.57,2.52,3.86,8.77
25,1.79,2.7,10.04,65.63
8,1.79,1.8,6.0,36.67
3,1.91,2.28,6.85,34.55
11,2.04,2.84,7.49,28.95
14,2.12,2.45,8.67,42.23
12,2.42,2.48,7.88,45.62
7,3.07,3.62,8.42,34.2
28,4.01,4.85,11.31,52.0
2,4.27,5.02,11.65,46.92
4,4.35,4.36,10.27,43.56
22,4.76,5.75,6.9,8.08
39,5.0,5.28,6.51,8.92
16,5.14,5.91,7.47,12.95
33,5.36,5.94,6.88,6.33
40,5.76,6.01,10.17,33.73
32,5.84,6.35,10.68,35.26
6,5.84,6.35,13.71,52.97
20,5.88,6.68,13.82,57.09
21,6.33,6.67,9.97,19.48
10,6.7,7.45,13.31,43.53
27,6.73,7.3,8.62,7.46
18,6.8,6.84,8.65,13.96
34,6.89,7.74,12.73,37.46
35,6.94,7.44,12.37,40.65
23,6.98,7.23,12.92,46.05
5,7.49,7.93,12.95,36.67
13,7.84,7.96,13.76,49.68
