vehicle_id,submission_time,arrival_time,departure_time,required_energy
31,0.02,0.12,2.75,16.98
17,0.1,0.53,7.21,59.38
38,0.1,0.66,6.08,36.01
48,0.29,0.3,2.77,17.85
5,0.3,0.36,5.59,32.28
30,0.99,1.09,2.14,8.04
24,1.08,1.64,8.19,46.66
8,1.19,1.36,4.19,26.06
34,1.24,1.66,7.63,53.9
27,1.28,1.64,2.67,5.79
45,1.63,2.59,6.92,26.51
41,1.79,2.66,3.88,11.8
36,2.0,2.62,8.39,51.69
37,2.02,2.63,9.26,52.08
29,2.05,2.53,4.39,16.05
33,2.36,3.11,7.38,28.69
23,2.44,2.71,5.1,22.06
11,2.87,3.71,7.5,31.01
44,3.39,3.53,5.67,13.04
16,3.81,4.7,8.31,25.8
1,4.05,4.52,5.94,12.22
22,4.53,4.55,11.64,53.44
15,4.81,5.09,7.56,21.87
35,4.93,5.57,11.64,51.95
18,5.01,5.14,7.04,12.24
14,5.09,5.15,7.22,12.39
19,5.34,6.18,11.11,42.03
42,5.51,6.28,12.42,60.77
10,5.65,5.95,11.93,44.14
43,5.75,5.86,12.16,45.37
21,5.89,6.51,9.22,16.97
25,6.12,6.35,9.09,26.99
7,6.22,6.79,12.0,41.75
47,6.5,6.71,12.28,47.29
28,6.5,7.46,13.62,45.67
49,6.67,7.17,12.19,40.8
32,6.74,7.04,12.66,38.64
6,6.84,7.34,13.21,38.46
4,6.87,7.47,13.43,46.19
39,7.07,7.77,11.32,32.87
13,7.19,8.18,15.72,60.83
50,7.63,7.65,11.2,33.76
12,7.78,7.93,10.03,17.11
40,8.08,8.18,10.86,26.52
26,8.14,8.23,11.85,21.21
9,8.38,8.64,14.99,44.63
20,8.52,8.55,13.73,35.93
3,9.27,9.69,17.12,56.26
46,9.38,9.98,15.78,40.17
2,9.54,9.63,14.68,42.36
