vehicle_id,submission_time,arrival_time,departure_time,required_energy
1,0.03,0.08,0.83,6.0
9,0.19,0.58,7.11,42.33
32,0.22,0.24,3.51,21.31
48,0.25,0.41,7.08,59.35
28,0.27,0.45,5.7,42.96
73,0.27,0.91,4.3,24.75
6,0.36,0.37,5.63,47.4
97,0.4,0.46,4.9,30.23
88,0.55,1.2,5.95,31.36
60,0.64,0.78,7.82,54.85
87,1.06,1.94,5.89,33.48
27,1.29,1.52,6.14,43.45
66,1.65,2.54,8.02,54.52
98,1.77,2.26,4.57,18.43
17,1.91,2.17,6.25,26.79
85,2.04,2.64,5.24,19.5
70,2.19,2.38,5.9,31.28
99,2.89,3.51,6.1,22.66
96,2.9,3.03,5.73,15.83
50,3.1,3.95,11.81,59.14
94,3.12,3.8,8.23,27.34
29,3.32,3.55,9.01,52.45
79,3.42,3.63,9.4,56.55
21,3.73,4.68,8.8,33.47
71,4.11,4.36,9.38,32.17
43,4.24,5.12,10.54,47.81
63,4.29,4.91,6.92,12.39
100,4.39,4.74,13.16,64.73
95,4.57,4.68,9.81,47.47
42,5.11,5.15,10.51,41.12
36,5.31,5.71,9.72,35.2
82,5.41,5.75,7.49,17.33
20,5.54,6.34,9.63,28.95
39,5.66,5.94,11.67,43.37
25,5.71,6.02,9.35,29.71
62,5.86,6.73,11.31,43.04
86,6.04,6.77,7.7,6.03
19,6.24,7.11,10.45,31.9
77,6.37,7.21,13.92,49.64
8,7.26,7.4,13.76,45.11
46,7.59,7.62,9.76,13.16
10,7.71,7.95,10.65,23.53
81,8.42,9.02,15.53,48.51
35,8.65,8.82,14.1,36.8
68,8.67,9.53,15.41,57.15
54,9.04,9.92,12.78,18.77
24,9.04,9.5,15.47,53.19
74,9.64,10.29,13.36,25.47
52,10.06,10.47,15.24,43.32
44,10.61,11.16,17.01,43.34
90,10.73,11.39,16.46,37.84
14,10.93,11.47,18.74,59.42
13,10.94,11.4,17.21,44.03
55,11.01,11.23,17.89,47.5
40,11.38,12.33,15.69,28.41
3,11.67,12.46,13.65,7.58
76,11.71,12.14,15.16,19.67
38,11.99,12.58,15.74,23.32
47,12.19,12.23,17.47,44.61
2,12.82,12.93,20.25,58.24
59,13.3,13.7,14.93,11.65
89,13.63,13.88,20.61,58.88
49,13.97,14.29,17.7,22.44
33,14.04,14.17,18.95,45.58
65,14.31,14.56,15.56,5.97
56,14.31,14.66,18.54,35.13
45,14.54,15.36,19.27,24.74
31,14.59,14.89,16.98,13.9
57,14.62,15.41,22.02,60.42
7,14.95,15.1,19.15,26.76
23,15.05,15.89,20.28,43.26
64,15.33,15.49,22.85,63.56
75,15.62,16.11,23.08,65.75
11,15.71,15.93,21.87,53.93
83,15.89,16.81,24.46,61.52
91,16.05,16.61,22.76,50.51
12,16.09,16.84,18.11,10.22
30,16.2,16.36,21.68,42.87
51,16.91,17.65,19.71,13.22
61,16.95,17.68,25.11,51.25
69,16.96,17.92,24.1,59.97
16,17.12,18.11,23.12,44.4
84,17.18,17.34,21.4,38.97
78,17.32,17.67,20.72,27.65
18,17.63,17.74,19.62,17.79
72,17.7,18.56,20.94,17.5
67,17.79,17.8,20.84,19.63
15,17.81,18.73,25.69,58.78
26,17.84,18.55,25.48,65.23
4,18.29,18.89,25.1,45.82
34,18.31,19.16,26.1,57.26
80,18.47,18.63,26.04,58.75
22,18.59,18.97,22.63,29.99
5,18.69,18.87,22.97,30.64
41,18.72,19.59,20.97,8.91
53,18.73,19.51,25.24,43.86
92,18.75,19.51,24.41,35.42
37,19.09,19.1,26.12,48.81
93,19.34,19.7,22.61,17.62
58,19.71,19.82,25.97,51.05
