vehicle_id,submission_time,arrival_time,departure_time,required_energy
7,0.03,0.2,2.42,18.73
3,0.1,0.47,6.44,59.23
65,0.24,0.81,3.26,22.34
1,0.28,0.67,6.13,41.59
9,0.36,1.06,6.34,44.06
36,0.79,1.42,8.51,64.88
45,0.9,1.18,2.88,11.07
19,0.92,1.26,2.83,12.14
32,0.94,0.95,5.81,47.79
78,0.96,1.23,8.15,60.4
96,1.0,1.37,8.89,54.05
30,1.09,1.6,7.55,52.19
72,1.14,1.44,8.07,63.0
37,1.47,2.4,6.83,31.44
83,2.17,2.64,4.84,17.39
57,2.3,3.19,3.88,5.92
88,2.82,3.25,6.78,31.42
15,2.89,2.94,4.27,10.68
71,2.97,3.64,8.7,43.73
41,3.05,3.7,10.25,47.96
42,3.22,4.05,7.65,25.53
67,3.25,3.9,10.13,51.93
54,3.42,3.97,11.02,62.36
85,3.54,4.5,9.41,45.52
10,3.97,4.37,10.1,40.52
11,4.03,4.27,11.63,60.87
43,4.07,4.44,10.02,55.03
50,4.18,4.73,8.86,40.62
21,4.54,4.72,8.4,32.13
64,4.66,4.98,11.99,58.08
4,4.72,5.5,13.07,54.89
70,4.76,4.78,10.84,44.74
93,4.77,4.85,13.08,65.21
69,5.52,5.59,6.24,6.21
33,6.14,6.77,11.57,34.58
90,6.25,6.58,13.84,55.22
47,6.9,7.67,10.5,24.58
73,6.91,7.19,11.93,31.02
31,7.27,7.91,12.43,30.88
95,7.28,7.95,15.06,54.05
2,7.28,7.97,9.79,11.64
28,7.37,8.25,15.91,53.13
87,7.49,8.44,10.16,14.17
86,7.57,8.27,9.94,15.12
38,7.91,7.96,14.15,46.86
35,8.58,8.66,13.67,35.7
59,8.65,9.22,11.17,17.82
13,8.73,9.64,13.21,26.6
48,9.39,9.52,12.18,19.81
52,9.41,9.81,11.99,16.03
18,9.48,10.1,16.75,58.63
44,9.9,10.22,14.1,34.21
61,10.01,10.86,12.31,12.07
98,10.46,10.51,16.69,52.81
74,10.52,10.97,16.7,56.53
55,10.56,11.23,16.55,45.57
99,10.71,11.52,16.18,37.06
34,11.09,11.24,16.84,44.84
58,11.37,11.46,17.29,39.11
5,11.53,12.07,15.01,28.55
84,11.79,12.14,15.33,18.9
49,12.06,12.99,19.5,58.09
29,12.66,12.76,19.1,58.77
68,12.78,12.95,19.01,50.9
76,12.94,13.17,14.14,5.78
80,13.29,13.79,18.72,45.62
22,13.43,13.97,15.33,10.58
17,13.73,14.09,19.39,39.88
8,14.08,14.5,16.41,11.76
100,14.15,14.67,21.9,59.33
89,14.17,14.38,15.64,10.33
6,14.23,14.58,16.83,21.72
82,14.29,14.43,18.42,30.52
53,14.47,15.04,17.46,21.0
75,14.56,15.0,17.47,19.65
63,14.67,14.92,20.78,51.91
14,14.9,15.06,17.64,22.69
51,15.26,16.21,17.14,8.32
66,15.4,16.19,20.07,30.59
27,15.55,16.14,19.57,31.5
81,15.75,15.86,21.04,45.78
12,15.79,16.44,23.11,55.88
56,15.97,16.47,21.29,42.92
24,16.03,16.21,22.37,53.96
20,16.14,16.96,22.13,41.11
39,16.63,17.24,21.34,25.29
25,16.93,17.77,18.59,6.49
40,17.41,17.94,22.3,38.59
77,17.52,17.74,21.58,26.55
46,17.56,18.32,22.58,40.59
26,17.6,18.03,23.64,53.31
60,17.84,18.8,25.62,48.92
62,17.91,17.99,20.34,14.67
94,17.99,18.92,24.87,43.35
91,18.12,19.02,25.56,61.53
92,18.57,19.0,20.17,10.22
16,19.05,19.17,21.77,15.64
97,19.43,19.81,26.0,43.97
23,19.51,19.94,23.09,19.5
79,19.76,19.86,22.2,19.11
