vehicle_id,submission_time,arrival_time,departure_time,required_energy
90,0.0,0.27,3.79,21.65
13,0.05,0.25,3.99,25.47
69,0.16,0.19,1.64,11.71
97,0.2,0.37,2.91,21.43
93,0.27,0.46,2.87,14.66
89,0.49,0.77,5.49,33.66
100,0.64,1.3,8.89,60.55
5,1.14,1.72,4.51,22.31
52,1.41,1.81,5.1,21.26
34,1.45,2.23,4.59,22.46
64,1.45,1.7,7.1,42.64
73,1.61,2.45,10.84,65.05
10,1.67,1.89,8.66,56.38
86,1.68,2.44,5.48,21.79
35,2.1,2.91,10.09,59.62
78,2.56,2.68,5.01,13.53
74,3.69,3.69,4.38,5.88
72,3.91,4.72,6.75,14.44
85,4.32,4.89,8.36,21.83
28,4.5,5.25,6.71,8.97
3,4.51,5.26,12.45,64.98
38,4.56,4.72,12.29,64.11
42,5.09,5.89,9.19,22.68
27,5.73,5.84,7.95,20.03
19,6.15,6.43,8.3,13.41
11,6.49,7.2,15.02,63.59
25,7.13,7.78,9.67,13.25
67,7.23,7.29,12.61,40.02
95,7.45,7.58,10.08,23.13
31,7.55,8.44,12.4,27.34
40,7.86,8.03,9.88,16.02
60,7.88,7.92,8.73,6.04
32,8.17,8.89,10.66,14.01
99,8.17,8.26,16.15,62.96
17,8.22,9.15,11.48,18.59
76,8.23,8.36,9.94,14.45
45,8.25,8.33,17.06,65.91
47,8.25,8.9,11.48,19.48
30,8.48,8.79,11.74,21.14
71,8.67,9.21,16.48,61.01
98,9.26,9.43,15.57,43.16
61,9.36,9.48,14.92,51.87
59,9.8,10.12,16.5,44.02
41,9.86,10.17,15.89,49.61
81,10.16,10.52,11.69,8.43
43,10.3,11.03,18.13,57.33
57,10.63,10.9,16.27,35.43
6,10.9,11.87,14.4,19.24
96,10.92,11.14,13.75,16.47
51,11.01,11.33,12.63,12.86
77,11.1,11.75,18.13,53.7
39,11.3,12.11,15.82,33.37
22,11.37,11.54,13.0,8.88
18,11.65,12.36,17.86,42.15
55,12.03,12.16,14.63,14.38
53,12.44,12.56,15.16,22.54
92,12.72,12.9,16.85,35.32
83,12.73,12.83,19.59,48.94
46,12.74,13.31,19.66,52.93
87,12.76,13.09,19.33,46.0
63,12.88,13.5,14.38,6.18
56,13.06,13.72,20.45,57.53
24,13.15,14.02,16.41,20.55
66,13.8,14.63,20.12,46.85
1,13.84,14.62,19.1,29.04
26,14.01,14.77,16.56,16.95
2,14.11,14.23,17.54,22.22
29,14.27,14.68,20.96,57.98
80,14.53,14.71,18.72,33.65
58,14.61,15.5,20.47,48.41
14,14.67,14.68,16.55,12.98
7,14.73,14.94,20.03,47.54
4,14.9,15.15,17.1,16.8
88,14.92,15.45,22.01,62.46
8,15.1,15.96,21.01,48.46
37,15.12,15.92,18.18,14.16
91,15.72,15.88,22.68,54.11
23,15.81,16.31,21.09,44.04
20,15.84,15.96,21.73,57.4
82,15.91,16.03,18.74,20.71
44,15.92,15.94,21.53,47.61
33,16.26,16.37,19.43,20.75
70,16.36,16.54,20.91,41.63
21,16.65,17.37,22.52,31.59
94,17.13,17.41,23.26,49.41
50,17.18,17.33,21.66,29.92
12,17.33,18.07,24.12,58.43
15,18.08,18.73,21.07,13.55
54,18.1,18.85,21.03,19.18
65,18.15,18.36,23.11,41.72
75,18.27,18.66,22.1,19.99
84,18.38,18.4,23.78,37.04
9,18.44,18.89,25.0,46.57
49,18.58,19.42,25.4,50.28
62,18.61,18.92,26.64,65.88
68,18.86,18.98,26.59,58.18
36,18.92,19.88,26.39,45.89
16,18.99,19.53,25.88,46.64
79,19.04,19.33,20.78,9.25
48,19.2,19.44,21.46,14.66
